DATE/TIME,YEAR,MONTH,DAY,HOUR,MINUTE,WEATHER,DATE,WEATHERCOND
2019-06-26 04:00:00,2019,6,26,4,0,Cloudy,2019-06-26,Good
2019-06-26 07:00:00,2019,6,26,7,0,Mostly Cloudy,2019-06-26,Good
2019-06-26 10:00:00,2019,6,26,10,0,Mainly Clear,2019-06-26,Good
2019-06-26 13:00:00,2019,6,26,13,0,Mainly Clear,2019-06-26,Good
2019-06-26 16:00:00,2019,6,26,16,0,Mostly Cloudy,2019-06-26,Good
2019-06-26 19:00:00,2019,6,26,19,0,Cloudy,2019-06-26,Good
2019-06-26 22:00:00,2019,6,26,22,0,Cloudy,2019-06-26,Good
2019-06-27 01:00:00,2019,6,27,1,0,Cloudy,2019-06-27,Good
2019-06-27 02:00:00,2019,6,27,2,0,Rain Showers,2019-06-27,Bad
2019-06-27 03:00:00,2019,6,27,3,0,Moderate Rain Showers,2019-06-27,Bad
2019-06-27 04:00:00,2019,6,27,4,0,Rain,2019-06-27,Bad
2019-06-27 05:00:00,2019,6,27,5,0,"Moderate Rain,Fog",2019-06-27,Bad
2019-06-27 06:00:00,2019,6,27,6,0,Rain,2019-06-27,Bad
2019-06-27 07:00:00,2019,6,27,7,0,Rain,2019-06-27,Bad
2019-06-27 10:00:00,2019,6,27,10,0,Cloudy,2019-06-27,Good
2019-06-27 13:00:00,2019,6,27,13,0,Mostly Cloudy,2019-06-27,Good
2019-06-27 16:00:00,2019,6,27,16,0,Cloudy,2019-06-27,Good
2019-06-27 19:00:00,2019,6,27,19,0,Mostly Cloudy,2019-06-27,Good
2019-06-27 22:00:00,2019,6,27,22,0,Mostly Cloudy,2019-06-27,Good
2019-06-28 01:00:00,2019,6,28,1,0,Cloudy,2019-06-28,Good
2019-06-28 04:00:00,2019,6,28,4,0,Cloudy,2019-06-28,Good
2019-06-28 07:00:00,2019,6,28,7,0,Rain,2019-06-28,Bad
2019-06-28 10:00:00,2019,6,28,10,0,Cloudy,2019-06-28,Good
2019-06-28 13:00:00,2019,6,28,13,0,Cloudy,2019-06-28,Good
2019-06-28 16:00:00,2019,6,28,16,0,Cloudy,2019-06-28,Good
2019-06-28 19:00:00,2019,6,28,19,0,Cloudy,2019-06-28,Good
2019-06-28 22:00:00,2019,6,28,22,0,Cloudy,2019-06-28,Good
2019-06-29 01:00:00,2019,6,29,1,0,Cloudy,2019-06-29,Good
2019-06-29 04:00:00,2019,6,29,4,0,Cloudy,2019-06-29,Good
2019-06-29 07:00:00,2019,6,29,7,0,Mostly Cloudy,2019-06-29,Good
2019-06-29 10:00:00,2019,6,29,10,0,Mostly Cloudy,2019-06-29,Good
2019-06-29 13:00:00,2019,6,29,13,0,Mostly Cloudy,2019-06-29,Good
2019-06-29 16:00:00,2019,6,29,16,0,Mainly Clear,2019-06-29,Good
2019-06-29 19:00:00,2019,6,29,19,0,Mainly Clear,2019-06-29,Good
2019-06-29 22:00:00,2019,6,29,22,0,Mainly Clear,2019-06-29,Good
2019-06-30 01:00:00,2019,6,30,1,0,Clear,2019-06-30,Good
2019-06-30 04:00:00,2019,6,30,4,0,Clear,2019-06-30,Good
2019-06-30 07:00:00,2019,6,30,7,0,Mainly Clear,2019-06-30,Good
2019-06-30 10:00:00,2019,6,30,10,0,Mainly Clear,2019-06-30,Good
2019-06-30 13:00:00,2019,6,30,13,0,Mainly Clear,2019-06-30,Good
2019-06-30 16:00:00,2019,6,30,16,0,Mainly Clear,2019-06-30,Good
2019-06-30 19:00:00,2019,6,30,19,0,Mainly Clear,2019-06-30,Good
2019-06-30 22:00:00,2019,6,30,22,0,Clear,2019-06-30,Good
2019-07-01 01:00:00,2019,7,1,1,0,Mainly Clear,2019-07-01,Good
2019-07-01 04:00:00,2019,7,1,4,0,Clear,2019-07-01,Good
2019-07-01 07:00:00,2019,7,1,7,0,Clear,2019-07-01,Good
2019-07-01 10:00:00,2019,7,1,10,0,Mainly Clear,2019-07-01,Good
2019-07-01 13:00:00,2019,7,1,13,0,Mainly Clear,2019-07-01,Good
2019-07-01 16:00:00,2019,7,1,16,0,Mostly Cloudy,2019-07-01,Good
2019-07-01 19:00:00,2019,7,1,19,0,Mostly Cloudy,2019-07-01,Good
2019-07-01 22:00:00,2019,7,1,22,0,Mostly Cloudy,2019-07-01,Good
2019-07-02 01:00:00,2019,7,2,1,0,Cloudy,2019-07-02,Good
2019-07-02 04:00:00,2019,7,2,4,0,Cloudy,2019-07-02,Good
2019-07-02 05:00:00,2019,7,2,5,0,Rain,2019-07-02,Bad
2019-07-02 06:00:00,2019,7,2,6,0,Rain,2019-07-02,Bad
2019-07-02 07:00:00,2019,7,2,7,0,Rain,2019-07-02,Bad
2019-07-02 08:00:00,2019,7,2,8,0,Rain,2019-07-02,Bad
2019-07-02 10:00:00,2019,7,2,10,0,Cloudy,2019-07-02,Good
2019-07-02 13:00:00,2019,7,2,13,0,Mostly Cloudy,2019-07-02,Good
2019-07-02 16:00:00,2019,7,2,16,0,Mainly Clear,2019-07-02,Good
2019-07-02 19:00:00,2019,7,2,19,0,Mostly Cloudy,2019-07-02,Good
2019-07-02 22:00:00,2019,7,2,22,0,Cloudy,2019-07-02,Good
2019-07-03 01:00:00,2019,7,3,1,0,Cloudy,2019-07-03,Good
2019-07-03 04:00:00,2019,7,3,4,0,Cloudy,2019-07-03,Good
2019-07-03 07:00:00,2019,7,3,7,0,Cloudy,2019-07-03,Good
2019-07-03 10:00:00,2019,7,3,10,0,Cloudy,2019-07-03,Good
2019-07-03 13:00:00,2019,7,3,13,0,Cloudy,2019-07-03,Good
2019-07-03 16:00:00,2019,7,3,16,0,Mostly Cloudy,2019-07-03,Good
2019-07-03 19:00:00,2019,7,3,19,0,Mostly Cloudy,2019-07-03,Good
2019-07-03 22:00:00,2019,7,3,22,0,Mostly Cloudy,2019-07-03,Good
2019-07-04 01:00:00,2019,7,4,1,0,Mostly Cloudy,2019-07-04,Good
2019-07-04 04:00:00,2019,7,4,4,0,Cloudy,2019-07-04,Good
2019-07-04 07:00:00,2019,7,4,7,0,Cloudy,2019-07-04,Good
2019-07-04 10:00:00,2019,7,4,10,0,Cloudy,2019-07-04,Good
2019-07-04 13:00:00,2019,7,4,13,0,Cloudy,2019-07-04,Good
2019-07-04 16:00:00,2019,7,4,16,0,Cloudy,2019-07-04,Good
2019-07-04 19:00:00,2019,7,4,19,0,Cloudy,2019-07-04,Good
2019-07-04 22:00:00,2019,7,4,22,0,Cloudy,2019-07-04,Good
2019-07-05 01:00:00,2019,7,5,1,0,Cloudy,2019-07-05,Good
2019-07-05 04:00:00,2019,7,5,4,0,Cloudy,2019-07-05,Good
2019-07-05 07:00:00,2019,7,5,7,0,Cloudy,2019-07-05,Good
2019-07-05 08:00:00,2019,7,5,8,0,Rain,2019-07-05,Bad
2019-07-05 09:00:00,2019,7,5,9,0,Rain,2019-07-05,Bad
2019-07-05 10:00:00,2019,7,5,10,0,Cloudy,2019-07-05,Good
2019-07-05 13:00:00,2019,7,5,13,0,Cloudy,2019-07-05,Good
2019-07-05 16:00:00,2019,7,5,16,0,Cloudy,2019-07-05,Good
2019-07-05 19:00:00,2019,7,5,19,0,Cloudy,2019-07-05,Good
2019-07-05 22:00:00,2019,7,5,22,0,Cloudy,2019-07-05,Good
2019-07-06 01:00:00,2019,7,6,1,0,Mainly Clear,2019-07-06,Good
2019-07-06 04:00:00,2019,7,6,4,0,Mostly Cloudy,2019-07-06,Good
2019-07-06 07:00:00,2019,7,6,7,0,Cloudy,2019-07-06,Good
2019-07-06 10:00:00,2019,7,6,10,0,Cloudy,2019-07-06,Good
2019-07-06 13:00:00,2019,7,6,13,0,Cloudy,2019-07-06,Good
2019-07-06 15:00:00,2019,7,6,15,0,Rain,2019-07-06,Bad
2019-07-06 16:00:00,2019,7,6,16,0,Cloudy,2019-07-06,Good
2019-07-06 19:00:00,2019,7,6,19,0,Cloudy,2019-07-06,Good
2019-07-06 22:00:00,2019,7,6,22,0,Cloudy,2019-07-06,Good
2019-07-07 01:00:00,2019,7,7,1,0,Cloudy,2019-07-07,Good
2019-07-07 04:00:00,2019,7,7,4,0,Cloudy,2019-07-07,Good
2019-07-07 05:00:00,2019,7,7,5,0,Rain,2019-07-07,Bad
2019-07-07 06:00:00,2019,7,7,6,0,Rain,2019-07-07,Bad
2019-07-07 07:00:00,2019,7,7,7,0,Rain,2019-07-07,Bad
2019-07-07 09:00:00,2019,7,7,9,0,Rain,2019-07-07,Bad
2019-07-07 10:00:00,2019,7,7,10,0,Rain Showers,2019-07-07,Bad
2019-07-07 11:00:00,2019,7,7,11,0,Rain,2019-07-07,Bad
2019-07-07 13:00:00,2019,7,7,13,0,Rain,2019-07-07,Bad
2019-07-07 16:00:00,2019,7,7,16,0,Cloudy,2019-07-07,Good
2019-07-07 19:00:00,2019,7,7,19,0,Mainly Clear,2019-07-07,Good
2019-07-07 22:00:00,2019,7,7,22,0,Mostly Cloudy,2019-07-07,Good
2019-07-08 01:00:00,2019,7,8,1,0,Mainly Clear,2019-07-08,Good
2019-07-08 04:00:00,2019,7,8,4,0,Mostly Cloudy,2019-07-08,Good
2019-07-08 07:00:00,2019,7,8,7,0,Mainly Clear,2019-07-08,Good
2019-07-08 10:00:00,2019,7,8,10,0,Mostly Cloudy,2019-07-08,Good
2019-07-08 13:00:00,2019,7,8,13,0,Mainly Clear,2019-07-08,Good
2019-07-08 16:00:00,2019,7,8,16,0,Mainly Clear,2019-07-08,Good
2019-07-08 19:00:00,2019,7,8,19,0,Mainly Clear,2019-07-08,Good
2019-07-08 22:00:00,2019,7,8,22,0,Mainly Clear,2019-07-08,Good
2019-07-09 01:00:00,2019,7,9,1,0,Clear,2019-07-09,Good
2019-07-09 04:00:00,2019,7,9,4,0,Mainly Clear,2019-07-09,Good
2019-07-09 07:00:00,2019,7,9,7,0,Cloudy,2019-07-09,Good
2019-07-09 10:00:00,2019,7,9,10,0,Cloudy,2019-07-09,Good
2019-07-09 13:00:00,2019,7,9,13,0,Cloudy,2019-07-09,Good
2019-07-09 16:00:00,2019,7,9,16,0,Cloudy,2019-07-09,Good
2019-07-09 18:00:00,2019,7,9,18,0,Rain,2019-07-09,Bad
2019-07-09 19:00:00,2019,7,9,19,0,Rain,2019-07-09,Bad
2019-07-09 20:00:00,2019,7,9,20,0,Rain,2019-07-09,Bad
2019-07-09 21:00:00,2019,7,9,21,0,Rain,2019-07-09,Bad
2019-07-09 22:00:00,2019,7,9,22,0,Rain,2019-07-09,Bad
2019-07-09 23:00:00,2019,7,9,23,0,Rain,2019-07-09,Bad
2019-07-10 01:00:00,2019,7,10,1,0,Rain,2019-07-10,Bad
2019-07-10 02:00:00,2019,7,10,2,0,Rain,2019-07-10,Bad
2019-07-10 03:00:00,2019,7,10,3,0,Rain,2019-07-10,Bad
2019-07-10 04:00:00,2019,7,10,4,0,"Rain,Fog",2019-07-10,Bad
2019-07-10 07:00:00,2019,7,10,7,0,Mostly Cloudy,2019-07-10,Good
2019-07-10 10:00:00,2019,7,10,10,0,Rain Showers,2019-07-10,Bad
2019-07-10 12:00:00,2019,7,10,12,0,Rain Showers,2019-07-10,Bad
2019-07-10 13:00:00,2019,7,10,13,0,Rain Showers,2019-07-10,Bad
2019-07-10 16:00:00,2019,7,10,16,0,Cloudy,2019-07-10,Good
2019-07-10 19:00:00,2019,7,10,19,0,Mostly Cloudy,2019-07-10,Good
2019-07-10 22:00:00,2019,7,10,22,0,Mainly Clear,2019-07-10,Good
2019-07-11 01:00:00,2019,7,11,1,0,Mainly Clear,2019-07-11,Good
2019-07-11 04:00:00,2019,7,11,4,0,Mostly Cloudy,2019-07-11,Good
2019-07-11 07:00:00,2019,7,11,7,0,Mostly Cloudy,2019-07-11,Good
2019-07-11 10:00:00,2019,7,11,10,0,Mostly Cloudy,2019-07-11,Good
2019-07-11 13:00:00,2019,7,11,13,0,Cloudy,2019-07-11,Good
2019-07-11 16:00:00,2019,7,11,16,0,Mostly Cloudy,2019-07-11,Good
2019-07-11 19:00:00,2019,7,11,19,0,Mostly Cloudy,2019-07-11,Good
2019-07-11 22:00:00,2019,7,11,22,0,Clear,2019-07-11,Good
2019-07-12 01:00:00,2019,7,12,1,0,Clear,2019-07-12,Good
2019-07-12 04:00:00,2019,7,12,4,0,Mainly Clear,2019-07-12,Good
2019-07-12 07:00:00,2019,7,12,7,0,Cloudy,2019-07-12,Good
2019-07-12 10:00:00,2019,7,12,10,0,Cloudy,2019-07-12,Good
2019-07-12 13:00:00,2019,7,12,13,0,Mostly Cloudy,2019-07-12,Good
2019-07-12 16:00:00,2019,7,12,16,0,Mainly Clear,2019-07-12,Good
2019-07-12 19:00:00,2019,7,12,19,0,Mainly Clear,2019-07-12,Good
2019-07-12 22:00:00,2019,7,12,22,0,Mostly Cloudy,2019-07-12,Good
2019-07-13 01:00:00,2019,7,13,1,0,Mostly Cloudy,2019-07-13,Good
2019-07-13 04:00:00,2019,7,13,4,0,Cloudy,2019-07-13,Good
2019-07-13 07:00:00,2019,7,13,7,0,Cloudy,2019-07-13,Good
2019-07-13 10:00:00,2019,7,13,10,0,Mostly Cloudy,2019-07-13,Good
2019-07-13 13:00:00,2019,7,13,13,0,Mainly Clear,2019-07-13,Good
2019-07-13 16:00:00,2019,7,13,16,0,Mainly Clear,2019-07-13,Good
2019-07-13 19:00:00,2019,7,13,19,0,Mainly Clear,2019-07-13,Good
2019-07-13 22:00:00,2019,7,13,22,0,Mainly Clear,2019-07-13,Good
2019-07-14 01:00:00,2019,7,14,1,0,Mostly Cloudy,2019-07-14,Good
2019-07-14 04:00:00,2019,7,14,4,0,Mainly Clear,2019-07-14,Good
2019-07-14 06:00:00,2019,7,14,6,0,Rain Showers,2019-07-14,Bad
2019-07-14 07:00:00,2019,7,14,7,0,Rain Showers,2019-07-14,Bad
2019-07-14 10:00:00,2019,7,14,10,0,Mostly Cloudy,2019-07-14,Good
2019-07-14 13:00:00,2019,7,14,13,0,Mainly Clear,2019-07-14,Good
2019-07-14 16:00:00,2019,7,14,16,0,Cloudy,2019-07-14,Good
2019-07-14 19:00:00,2019,7,14,19,0,Mostly Cloudy,2019-07-14,Good
2019-07-14 22:00:00,2019,7,14,22,0,Cloudy,2019-07-14,Good
2019-07-15 01:00:00,2019,7,15,1,0,Mostly Cloudy,2019-07-15,Good
2019-07-15 04:00:00,2019,7,15,4,0,Mainly Clear,2019-07-15,Good
2019-07-15 07:00:00,2019,7,15,7,0,Mainly Clear,2019-07-15,Good
2019-07-15 10:00:00,2019,7,15,10,0,Mostly Cloudy,2019-07-15,Good
2019-07-15 13:00:00,2019,7,15,13,0,Mostly Cloudy,2019-07-15,Good
2019-07-15 16:00:00,2019,7,15,16,0,Mainly Clear,2019-07-15,Good
2019-07-15 19:00:00,2019,7,15,19,0,Mainly Clear,2019-07-15,Good
2019-07-15 22:00:00,2019,7,15,22,0,Mainly Clear,2019-07-15,Good
2019-07-16 01:00:00,2019,7,16,1,0,Clear,2019-07-16,Good
2019-07-16 04:00:00,2019,7,16,4,0,Mainly Clear,2019-07-16,Good
2019-07-16 07:00:00,2019,7,16,7,0,Mostly Cloudy,2019-07-16,Good
2019-07-16 10:00:00,2019,7,16,10,0,Mostly Cloudy,2019-07-16,Good
2019-07-16 13:00:00,2019,7,16,13,0,Mostly Cloudy,2019-07-16,Good
2019-07-16 16:00:00,2019,7,16,16,0,Cloudy,2019-07-16,Good
2019-07-16 19:00:00,2019,7,16,19,0,Cloudy,2019-07-16,Good
2019-07-16 22:00:00,2019,7,16,22,0,Cloudy,2019-07-16,Good
2019-07-17 01:00:00,2019,7,17,1,0,Rain Showers,2019-07-17,Bad
2019-07-17 03:00:00,2019,7,17,3,0,Rain,2019-07-17,Bad
2019-07-17 04:00:00,2019,7,17,4,0,Rain,2019-07-17,Bad
2019-07-17 05:00:00,2019,7,17,5,0,Rain,2019-07-17,Bad
2019-07-17 06:00:00,2019,7,17,6,0,Rain,2019-07-17,Bad
2019-07-17 07:00:00,2019,7,17,7,0,Rain,2019-07-17,Bad
2019-07-17 08:00:00,2019,7,17,8,0,"Rain,Fog",2019-07-17,Bad
2019-07-17 09:00:00,2019,7,17,9,0,Rain,2019-07-17,Bad
2019-07-17 10:00:00,2019,7,17,10,0,Cloudy,2019-07-17,Good
2019-07-17 13:00:00,2019,7,17,13,0,Cloudy,2019-07-17,Good
2019-07-17 16:00:00,2019,7,17,16,0,Mostly Cloudy,2019-07-17,Good
2019-07-17 19:00:00,2019,7,17,19,0,Mainly Clear,2019-07-17,Good
2019-07-17 22:00:00,2019,7,17,22,0,Mainly Clear,2019-07-17,Good
2019-07-18 01:00:00,2019,7,18,1,0,Clear,2019-07-18,Good
2019-07-18 04:00:00,2019,7,18,4,0,Mainly Clear,2019-07-18,Good
2019-07-18 07:00:00,2019,7,18,7,0,Mainly Clear,2019-07-18,Good
2019-07-18 10:00:00,2019,7,18,10,0,Mainly Clear,2019-07-18,Good
2019-07-18 13:00:00,2019,7,18,13,0,Mostly Cloudy,2019-07-18,Good
2019-07-18 16:00:00,2019,7,18,16,0,Mainly Clear,2019-07-18,Good
2019-07-18 19:00:00,2019,7,18,19,0,Mostly Cloudy,2019-07-18,Good
2019-07-18 22:00:00,2019,7,18,22,0,Cloudy,2019-07-18,Good
2019-07-19 01:00:00,2019,7,19,1,0,Mainly Clear,2019-07-19,Good
2019-07-19 04:00:00,2019,7,19,4,0,Mainly Clear,2019-07-19,Good
2019-07-19 07:00:00,2019,7,19,7,0,Mainly Clear,2019-07-19,Good
2019-07-19 10:00:00,2019,7,19,10,0,Mainly Clear,2019-07-19,Good
2019-07-19 13:00:00,2019,7,19,13,0,Mainly Clear,2019-07-19,Good
2019-07-19 16:00:00,2019,7,19,16,0,Clear,2019-07-19,Good
2019-07-19 19:00:00,2019,7,19,19,0,Clear,2019-07-19,Good
2019-07-19 22:00:00,2019,7,19,22,0,Clear,2019-07-19,Good
2019-07-20 01:00:00,2019,7,20,1,0,Clear,2019-07-20,Good
2019-07-20 04:00:00,2019,7,20,4,0,Clear,2019-07-20,Good
2019-07-20 07:00:00,2019,7,20,7,0,Mainly Clear,2019-07-20,Good
2019-07-20 10:00:00,2019,7,20,10,0,Clear,2019-07-20,Good
2019-07-20 13:00:00,2019,7,20,13,0,Mainly Clear,2019-07-20,Good
2019-07-20 16:00:00,2019,7,20,16,0,Mainly Clear,2019-07-20,Good
2019-07-20 19:00:00,2019,7,20,19,0,Mainly Clear,2019-07-20,Good
2019-07-20 22:00:00,2019,7,20,22,0,Mainly Clear,2019-07-20,Good
2019-07-21 01:00:00,2019,7,21,1,0,Clear,2019-07-21,Good
2019-07-21 04:00:00,2019,7,21,4,0,Clear,2019-07-21,Good
2019-07-21 07:00:00,2019,7,21,7,0,Clear,2019-07-21,Good
2019-07-21 10:00:00,2019,7,21,10,0,Clear,2019-07-21,Good
2019-07-21 13:00:00,2019,7,21,13,0,Clear,2019-07-21,Good
2019-07-21 16:00:00,2019,7,21,16,0,Mainly Clear,2019-07-21,Good
2019-07-21 19:00:00,2019,7,21,19,0,Mainly Clear,2019-07-21,Good
2019-07-21 22:00:00,2019,7,21,22,0,Clear,2019-07-21,Good
2019-07-22 01:00:00,2019,7,22,1,0,Clear,2019-07-22,Good
2019-07-22 04:00:00,2019,7,22,4,0,Clear,2019-07-22,Good
2019-07-22 07:00:00,2019,7,22,7,0,Clear,2019-07-22,Good
2019-07-22 10:00:00,2019,7,22,10,0,Clear,2019-07-22,Good
2019-07-22 13:00:00,2019,7,22,13,0,Mainly Clear,2019-07-22,Good
2019-07-22 16:00:00,2019,7,22,16,0,Mostly Cloudy,2019-07-22,Good
2019-07-22 19:00:00,2019,7,22,19,0,Mostly Cloudy,2019-07-22,Good
2019-07-22 22:00:00,2019,7,22,22,0,Mostly Cloudy,2019-07-22,Good
2019-07-23 01:00:00,2019,7,23,1,0,Mainly Clear,2019-07-23,Good
2019-07-23 04:00:00,2019,7,23,4,0,Mainly Clear,2019-07-23,Good
2019-07-23 07:00:00,2019,7,23,7,0,Mostly Cloudy,2019-07-23,Good
2019-07-23 10:00:00,2019,7,23,10,0,Mainly Clear,2019-07-23,Good
2019-07-23 13:00:00,2019,7,23,13,0,Cloudy,2019-07-23,Good
2019-07-23 16:00:00,2019,7,23,16,0,Cloudy,2019-07-23,Good
2019-07-23 19:00:00,2019,7,23,19,0,Mostly Cloudy,2019-07-23,Good
2019-07-23 22:00:00,2019,7,23,22,0,Cloudy,2019-07-23,Good
2019-07-24 01:00:00,2019,7,24,1,0,Cloudy,2019-07-24,Good
2019-07-24 04:00:00,2019,7,24,4,0,Mainly Clear,2019-07-24,Good
2019-07-24 07:00:00,2019,7,24,7,0,Mostly Cloudy,2019-07-24,Good
2019-07-24 10:00:00,2019,7,24,10,0,Mostly Cloudy,2019-07-24,Good
2019-07-24 13:00:00,2019,7,24,13,0,Mostly Cloudy,2019-07-24,Good
2019-07-24 16:00:00,2019,7,24,16,0,Mainly Clear,2019-07-24,Good
2019-07-24 19:00:00,2019,7,24,19,0,Clear,2019-07-24,Good
2019-07-24 22:00:00,2019,7,24,22,0,Clear,2019-07-24,Good
2019-07-25 01:00:00,2019,7,25,1,0,Mostly Cloudy,2019-07-25,Good
2019-07-25 04:00:00,2019,7,25,4,0,Mostly Cloudy,2019-07-25,Good
2019-07-25 07:00:00,2019,7,25,7,0,Mainly Clear,2019-07-25,Good
2019-07-25 10:00:00,2019,7,25,10,0,Mainly Clear,2019-07-25,Good
2019-07-25 13:00:00,2019,7,25,13,0,Clear,2019-07-25,Good
2019-07-25 16:00:00,2019,7,25,16,0,Clear,2019-07-25,Good
2019-07-25 19:00:00,2019,7,25,19,0,Clear,2019-07-25,Good
2019-07-25 22:00:00,2019,7,25,22,0,Clear,2019-07-25,Good
2019-07-26 01:00:00,2019,7,26,1,0,Clear,2019-07-26,Good
2019-07-26 04:00:00,2019,7,26,4,0,Clear,2019-07-26,Good
2019-07-26 07:00:00,2019,7,26,7,0,Mainly Clear,2019-07-26,Good
2019-07-26 10:00:00,2019,7,26,10,0,Mainly Clear,2019-07-26,Good
2019-07-26 13:00:00,2019,7,26,13,0,Mainly Clear,2019-07-26,Good
2019-07-26 16:00:00,2019,7,26,16,0,Mostly Cloudy,2019-07-26,Good
2019-07-26 19:00:00,2019,7,26,19,0,Mostly Cloudy,2019-07-26,Good
2019-07-26 22:00:00,2019,7,26,22,0,Rain,2019-07-26,Bad
2019-07-27 00:00:00,2019,7,27,0,0,Rain,2019-07-27,Bad
2019-07-27 01:00:00,2019,7,27,1,0,Rain,2019-07-27,Bad
2019-07-27 03:00:00,2019,7,27,3,0,Rain,2019-07-27,Bad
2019-07-27 04:00:00,2019,7,27,4,0,Mainly Clear,2019-07-27,Good
2019-07-27 07:00:00,2019,7,27,7,0,Mostly Cloudy,2019-07-27,Good
2019-07-27 10:00:00,2019,7,27,10,0,Mainly Clear,2019-07-27,Good
2019-07-27 13:00:00,2019,7,27,13,0,Mostly Cloudy,2019-07-27,Good
2019-07-27 16:00:00,2019,7,27,16,0,Mainly Clear,2019-07-27,Good
2019-07-27 19:00:00,2019,7,27,19,0,Mainly Clear,2019-07-27,Good
2019-07-27 22:00:00,2019,7,27,22,0,Mainly Clear,2019-07-27,Good
2019-07-28 01:00:00,2019,7,28,1,0,Mainly Clear,2019-07-28,Good
2019-07-28 04:00:00,2019,7,28,4,0,Mainly Clear,2019-07-28,Good
2019-07-28 07:00:00,2019,7,28,7,0,Mainly Clear,2019-07-28,Good
2019-07-28 10:00:00,2019,7,28,10,0,Mainly Clear,2019-07-28,Good
2019-07-28 13:00:00,2019,7,28,13,0,Mainly Clear,2019-07-28,Good
2019-07-28 16:00:00,2019,7,28,16,0,Clear,2019-07-28,Good
2019-07-28 19:00:00,2019,7,28,19,0,Mainly Clear,2019-07-28,Good
2019-07-28 22:00:00,2019,7,28,22,0,Clear,2019-07-28,Good
2019-07-29 01:00:00,2019,7,29,1,0,Clear,2019-07-29,Good
2019-07-29 04:00:00,2019,7,29,4,0,Mostly Cloudy,2019-07-29,Good
2019-07-29 07:00:00,2019,7,29,7,0,Mainly Clear,2019-07-29,Good
2019-07-29 10:00:00,2019,7,29,10,0,Mainly Clear,2019-07-29,Good
2019-07-29 13:00:00,2019,7,29,13,0,Clear,2019-07-29,Good
2019-07-29 16:00:00,2019,7,29,16,0,Clear,2019-07-29,Good
2019-07-29 19:00:00,2019,7,29,19,0,Mainly Clear,2019-07-29,Good
2019-07-29 22:00:00,2019,7,29,22,0,Mostly Cloudy,2019-07-29,Good
2019-07-30 01:00:00,2019,7,30,1,0,Cloudy,2019-07-30,Good
2019-07-30 04:00:00,2019,7,30,4,0,Mostly Cloudy,2019-07-30,Good
2019-07-30 07:00:00,2019,7,30,7,0,Cloudy,2019-07-30,Good
2019-07-30 10:00:00,2019,7,30,10,0,Mostly Cloudy,2019-07-30,Good
2019-07-30 13:00:00,2019,7,30,13,0,Mostly Cloudy,2019-07-30,Good
2019-07-30 16:00:00,2019,7,30,16,0,Cloudy,2019-07-30,Good
2019-07-30 19:00:00,2019,7,30,19,0,Cloudy,2019-07-30,Good
2019-07-30 22:00:00,2019,7,30,22,0,Cloudy,2019-07-30,Good
2019-07-31 01:00:00,2019,7,31,1,0,Cloudy,2019-07-31,Good
2019-07-31 04:00:00,2019,7,31,4,0,Cloudy,2019-07-31,Good
2019-07-31 07:00:00,2019,7,31,7,0,Cloudy,2019-07-31,Good
2019-07-31 10:00:00,2019,7,31,10,0,Cloudy,2019-07-31,Good
2019-07-31 13:00:00,2019,7,31,13,0,Cloudy,2019-07-31,Good
2019-07-31 16:00:00,2019,7,31,16,0,Cloudy,2019-07-31,Good
2019-07-31 19:00:00,2019,7,31,19,0,Mainly Clear,2019-07-31,Good
2019-07-31 22:00:00,2019,7,31,22,0,Mainly Clear,2019-07-31,Good
2019-08-01 01:00:00,2019,8,1,1,0,Mainly Clear,2019-08-01,Good
2019-08-01 04:00:00,2019,8,1,4,0,Mostly Cloudy,2019-08-01,Good
2019-08-01 07:00:00,2019,8,1,7,0,Cloudy,2019-08-01,Good
2019-08-01 10:00:00,2019,8,1,10,0,Cloudy,2019-08-01,Good
2019-08-01 13:00:00,2019,8,1,13,0,Cloudy,2019-08-01,Good
2019-08-01 16:00:00,2019,8,1,16,0,Mostly Cloudy,2019-08-01,Good
2019-08-01 19:00:00,2019,8,1,19,0,Mostly Cloudy,2019-08-01,Good
2019-08-01 22:00:00,2019,8,1,22,0,Cloudy,2019-08-01,Good
2019-08-01 23:00:00,2019,8,1,23,0,Rain,2019-08-01,Bad
2019-08-02 00:00:00,2019,8,2,0,0,Rain,2019-08-02,Bad
2019-08-02 01:00:00,2019,8,2,1,0,Rain,2019-08-02,Bad
2019-08-02 02:00:00,2019,8,2,2,0,Rain,2019-08-02,Bad
2019-08-02 03:00:00,2019,8,2,3,0,Rain,2019-08-02,Bad
2019-08-02 04:00:00,2019,8,2,4,0,Cloudy,2019-08-02,Good
2019-08-02 07:00:00,2019,8,2,7,0,Mainly Clear,2019-08-02,Good
2019-08-02 10:00:00,2019,8,2,10,0,Mostly Cloudy,2019-08-02,Good
2019-08-02 13:00:00,2019,8,2,13,0,Mainly Clear,2019-08-02,Good
2019-08-02 16:00:00,2019,8,2,16,0,Mainly Clear,2019-08-02,Good
2019-08-02 19:00:00,2019,8,2,19,0,Clear,2019-08-02,Good
2019-08-02 22:00:00,2019,8,2,22,0,Clear,2019-08-02,Good
2019-08-03 01:00:00,2019,8,3,1,0,Mainly Clear,2019-08-03,Good
2019-08-03 04:00:00,2019,8,3,4,0,Clear,2019-08-03,Good
2019-08-03 07:00:00,2019,8,3,7,0,Mainly Clear,2019-08-03,Good
