"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 08:00","2016","04","27","08:00","11.6","","7.4","","75","","22","","8","","48.3","","101.56","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 09:00","2016","04","27","09:00","13.0","","8.1","","72","","30","","17","","48.3","","101.57","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 10:00","2016","04","27","10:00","13.2","","8.5","","73","","28","","30","","48.3","","101.57","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 11:00","2016","04","27","11:00","13.4","","9.7","","78","","29","","31","","48.3","","101.59","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 12:00","2016","04","27","12:00","13.6","","9.5","","76","","28","","30","","48.3","","101.57","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 13:00","2016","04","27","13:00","14.6","","9.0","","69","","29","","28","","48.3","","101.58","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 14:00","2016","04","27","14:00","14.9","","8.4","","65","","28","","28","","48.3","","101.55","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 15:00","2016","04","27","15:00","15.0","","7.6","","61","","28","","28","","48.3","","101.53","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 16:00","2016","04","27","16:00","15.0","","7.4","","60","","28","","30","","48.3","","101.53","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 17:00","2016","04","27","17:00","14.2","","8.4","","68","","28","","20","","48.3","","101.54","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 18:00","2016","04","27","18:00","13.6","","8.3","","70","","27","","18","","48.3","","101.53","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 19:00","2016","04","27","19:00","12.6","","8.9","","78","","26","","12","","48.3","","101.54","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 20:00","2016","04","27","20:00","12.2","","8.9","","80","","23","","11","","48.3","","101.60","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 21:00","2016","04","27","21:00","11.3","","6.7","","73","","17","","8","","48.3","","101.60","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 22:00","2016","04","27","22:00","11.7","","5.4","","65","","18","","5","","48.3","","101.60","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-27 23:00","2016","04","27","23:00","11.1","","6.9","","75","","10","","14","","32.2","","101.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 00:00","2016","04","28","00:00","10.9","","6.5","","74","","9","","7","","32.2","","101.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 01:00","2016","04","28","01:00","10.8","","7.3","","79","","10","","11","","32.2","","101.66","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 02:00","2016","04","28","02:00","10.7","","7.4","","80","","10","","12","","32.2","","101.69","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 03:00","2016","04","28","03:00","10.7","","7.1","","78","","10","","8","","32.2","","101.73","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 04:00","2016","04","28","04:00","10.3","","7.4","","82","","10","","11","","32.2","","101.73","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 05:00","2016","04","28","05:00","10.6","","8.0","","84","","13","","9","","32.2","","101.78","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 06:00","2016","04","28","06:00","10.7","","8.6","","87","","10","","13","","48.3","","101.80","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 07:00","2016","04","28","07:00","11.4","","9.0","","85","","10","","16","","48.3","","101.83","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 08:00","2016","04","28","08:00","12.6","","9.3","","80","","9","","18","","48.3","","101.84","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 09:00","2016","04","28","09:00","13.5","","9.2","","75","","10","","22","","48.3","","101.82","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 10:00","2016","04","28","10:00","14.6","","9.9","","73","","11","","14","","48.3","","101.82","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 11:00","2016","04","28","11:00","15.2","","9.8","","70","","16","","9","","32.2","","101.79","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 12:00","2016","04","28","12:00","15.9","","7.7","","58","","14","","14","","32.2","","101.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 13:00","2016","04","28","13:00","16.7","","8.5","","58","","13","","12","","32.2","","101.76","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 14:00","2016","04","28","14:00","16.7","","7.7","","55","","20","","10","","32.2","","101.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 15:00","2016","04","28","15:00","16.6","","7.1","","53","","17","","12","","32.2","","101.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 16:00","2016","04","28","16:00","16.7","","8.5","","58","","16","","14","","48.3","","101.71","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 17:00","2016","04","28","17:00","15.7","","7.0","","56","","15","","16","","48.3","","101.69","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 18:00","2016","04","28","18:00","15.1","","7.2","","59","","13","","15","","32.2","","101.64","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 19:00","2016","04","28","19:00","14.4","","7.7","","64","","12","","17","","32.2","","101.64","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 20:00","2016","04","28","20:00","13.7","","8.2","","69","","8","","14","","32.2","","101.64","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 21:00","2016","04","28","21:00","13.4","","8.3","","71","","7","","18","","32.2","","101.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 22:00","2016","04","28","22:00","12.9","","8.2","","73","","8","","14","","32.2","","101.64","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-28 23:00","2016","04","28","23:00","12.6","","9.5","","81","","10","","21","","32.2","","101.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 00:00","2016","04","29","00:00","12.0","","8.3","","78","","8","","17","","32.2","","101.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 01:00","2016","04","29","01:00","11.8","","7.6","","75","","7","","16","","32.2","","101.68","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 02:00","2016","04","29","02:00","11.8","","7.0","","72","","6","","16","","32.2","","101.69","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 03:00","2016","04","29","03:00","11.9","","6.9","","71","","6","","7","","32.2","","101.71","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 04:00","2016","04","29","04:00","11.4","","7.2","","75","","36","","2","","32.2","","101.68","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 05:00","2016","04","29","05:00","11.0","","7.9","","81","","9","","7","","24.1","","101.69","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 06:00","2016","04","29","06:00","11.1","","7.8","","80","","12","","8","","32.2","","101.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 07:00","2016","04","29","07:00","11.6","","8.7","","82","","27","","25","","32.2","","101.72","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 08:00","2016","04","29","08:00","12.1","","8.4","","78","","31","","23","","32.2","","101.75","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 09:00","2016","04","29","09:00","13.1","","8.4","","73","","29","","29","","32.2","","101.81","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 10:00","2016","04","29","10:00","13.9","","9.2","","73","","29","","30","","32.2","","101.79","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 11:00","2016","04","29","11:00","14.1","","9.2","","72","","28","","32","","32.2","","101.81","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 12:00","2016","04","29","12:00","14.9","","9.5","","70","","29","","28","","32.2","","101.83","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 13:00","2016","04","29","13:00","15.2","","8.3","","63","","29","","33","","32.2","","101.82","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 14:00","2016","04","29","14:00","15.6","","8.2","","61","","29","","30","","48.3","","101.85","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 15:00","2016","04","29","15:00","16.0","","8.1","","59","","29","","28","","48.3","","101.82","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 16:00","2016","04","29","16:00","16.0","","7.8","","58","","29","","30","","48.3","","101.83","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 17:00","2016","04","29","17:00","15.5","","7.8","","60","","25","","23","","48.3","","101.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 18:00","2016","04","29","18:00","13.8","","8.9","","72","","23","","25","","48.3","","101.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 19:00","2016","04","29","19:00","12.7","","8.0","","73","","24","","22","","48.3","","101.99","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 20:00","2016","04","29","20:00","12.1","","7.2","","72","","24","","19","","48.3","","102.05","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 21:00","2016","04","29","21:00","10.9","","7.1","","77","","30","","6","","48.3","","102.17","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 22:00","2016","04","29","22:00","11.5","","7.5","","76","","28","","21","","48.3","","102.23","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-29 23:00","2016","04","29","23:00","11.4","","7.5","","77","","29","","26","","48.3","","102.27","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 00:00","2016","04","30","00:00","11.0","","7.0","","76","","30","","22","","48.3","","102.34","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 01:00","2016","04","30","01:00","9.6","","6.3","","80","","31","","16","","48.3","","102.38","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 02:00","2016","04","30","02:00","9.4","","6.7","","83","","29","","16","","48.3","","102.47","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 03:00","2016","04","30","03:00","7.7","","5.2","","84","","36","","8","","48.3","","102.52","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 04:00","2016","04","30","04:00","7.3","","5.0","","85","","36","","1","","48.3","","102.60","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 05:00","2016","04","30","05:00","7.3","","5.6","","89","","2","","3","","48.3","","102.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 06:00","2016","04","30","06:00","8.1","","5.9","","86","","36","","3","","48.3","","102.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 07:00","2016","04","30","07:00","10.9","","6.3","","73","","36","","5","","48.3","","102.77","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 08:00","2016","04","30","08:00","12.8","","7.3","","69","","10","","7","","48.3","","102.81","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 09:00","2016","04","30","09:00","14.3","","9.6","","73","","27","","10","","48.3","","102.80","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 10:00","2016","04","30","10:00","13.4","","9.3","","76","","28","","17","","48.3","","102.81","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 11:00","2016","04","30","11:00","14.1","","9.6","","74","","28","","18","","48.3","","102.82","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 12:00","2016","04","30","12:00","14.8","","9.2","","69","","27","","16","","48.3","","102.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 13:00","2016","04","30","13:00","15.1","","8.4","","64","","27","","16","","48.3","","102.75","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 14:00","2016","04","30","14:00","15.8","","10.6","","71","","27","","15","","48.3","","102.70","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 15:00","2016","04","30","15:00","15.9","","8.9","","63","","26","","10","","48.3","","102.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 16:00","2016","04","30","16:00","14.8","","8.8","","67","","26","","16","","48.3","","102.65","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 17:00","2016","04","30","17:00","15.5","","7.6","","59","","26","","14","","48.3","","102.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 18:00","2016","04","30","18:00","15.1","","7.5","","60","","28","","12","","48.3","","102.56","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 19:00","2016","04","30","19:00","12.3","","9.0","","80","","31","","9","","48.3","","102.54","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 20:00","2016","04","30","20:00","11.7","","9.1","","84","","22","","6","","48.3","","102.56","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 21:00","2016","04","30","21:00","12.3","","9.7","","84","","3","","4","","32.2","","102.57","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 22:00","2016","04","30","22:00","11.1","","8.7","","85","","36","","3","","32.2","","102.56","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-04-30 23:00","2016","04","30","23:00","11.2","","9.8","","91","","36","","2","","32.2","","102.52","","","","","","NA"
